Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,90.66000366210938,88.97000122070312,90.51000213623047,89.33000183105469,1543900.0,78.33409118652344
2014-01-03,89.66999816894531,88.87999725341797,89.30000305175781,89.16000366210938,1448600.0,78.18500518798828
2014-01-06,89.9000015258789,88.7699966430664,89.72000122070312,88.91999816894531,1763600.0,77.97455596923828
2014-01-07,89.16999816894531,88.06999969482422,89.05999755859375,88.4000015258789,1818300.0,77.51859283447266
2014-01-08,88.4000015258789,87.2300033569336,88.20999908447266,87.58000183105469,2627700.0,76.79950714111328
2014-01-09,88.22000122070312,87.16999816894531,87.76000213623047,87.68000030517578,1687200.0,76.88719177246094
2014-01-10,88.12000274658203,87.08000183105469,88.0999984741211,87.48999786376953,1863000.0,76.72057342529297
2014-01-13,87.55000305175781,86.2699966430664,87.33000183105469,86.33999633789062,2215800.0,75.71215057373047
2014-01-14,87.69999694824219,86.80000305175781,86.80000305175781,87.44999694824219,2034200.0,76.68549346923828
2014-01-15,88.0,87.31999969482422,87.5999984741211,87.87999725341797,2063900.0,77.06257629394531
2014-01-16,87.86000061035156,86.91000366210938,87.55000305175781,87.23999786376953,1412100.0,76.50135803222656
2014-01-17,87.30000305175781,86.41999816894531,87.2300033569336,86.47000122070312,2931500.0,75.8261489868164
2014-01-21,86.2699966430664,83.66000366210938,86.25,85.0,6092100.0,74.537109375
2014-01-22,85.06999969482422,84.3499984741211,84.9000015258789,84.55999755859375,3080900.0,74.1512451171875
2014-01-23,84.37000274658203,82.91999816894531,83.41999816894531,83.06999969482422,4141800.0,72.84466552734375
2014-01-24,83.02999877929688,81.61000061035156,82.5,81.61000061035156,3753600.0,71.56436920166016
2014-01-27,83.1500015258789,81.22000122070312,81.25,82.29000091552734,4329300.0,72.16067504882812
2014-01-28,83.56999969482422,82.5999984741211,82.75,83.0999984741211,3158700.0,72.87096405029297
2014-01-29,82.80000305175781,82.01000213623047,82.30999755859375,82.20999908447266,3165200.0,72.09051513671875
2014-01-30,82.72000122070312,82.16000366210938,82.62000274658203,82.36000061035156,2754500.0,72.2220458984375
2014-01-31,81.98999786376953,80.87999725341797,81.38999938964844,81.27999877929688,5186100.0,71.27500915527344
2014-02-03,81.27999877929688,80.05000305175781,81.19999694824219,80.26000213623047,4116300.0,70.38056182861328
2014-02-04,80.62999725341797,79.88999938964844,80.56999969482422,80.3499984741211,2628500.0,70.45945739746094
2014-02-05,80.93000030517578,80.0199966430664,80.06999969482422,80.44000244140625,2342400.0,70.53841400146484
2014-02-06,80.7300033569336,79.94999694824219,80.6500015258789,80.69000244140625,2642800.0,70.75764465332031
2014-02-07,81.19000244140625,80.2300033569336,81.19000244140625,80.87999725341797,2538100.0,70.92422485351562
2014-02-10,82.44000244140625,80.6500015258789,81.33000183105469,82.3499984741211,4305000.0,72.21328735351562
2014-02-11,83.58999633789062,82.20999908447266,82.4000015258789,83.20999908447266,3105600.0,72.96741485595703
2014-02-12,83.0999984741211,81.87999725341797,82.76000213623047,82.26000213623047,3732900.0,72.13436889648438
2014-02-13,82.9000015258789,81.55999755859375,81.87000274658203,82.87999725341797,2650700.0,72.67805480957031
2014-02-14,84.06999969482422,82.54000091552734,82.54000091552734,84.0199966430664,2050800.0,73.67771911621094
2014-02-18,84.79000091552734,84.06999969482422,84.08000183105469,84.37000274658203,2531500.0,73.98462677001953
2014-02-19,85.18000030517578,83.9800033569336,84.2699966430664,84.01000213623047,3115900.0,73.6689682006836
2014-02-20,84.37000274658203,83.37000274658203,84.18000030517578,83.80999755859375,2083500.0,73.49356842041016
2014-02-21,84.11000061035156,83.37000274658203,83.91999816894531,83.79000091552734,1895300.0,73.47603607177734
2014-02-24,84.38999938964844,83.4000015258789,83.83000183105469,83.44000244140625,2163200.0,73.16911315917969
2014-02-25,83.44000244140625,82.55000305175781,83.30999755859375,83.33999633789062,2681900.0,73.0814208984375
2014-02-26,83.69999694824219,83.01000213623047,83.4000015258789,83.43000030517578,2157100.0,73.16033935546875
2014-02-27,83.86000061035156,83.0999984741211,83.27999877929688,83.8499984741211,1584900.0,73.52864074707031
2014-02-28,84.19999694824219,83.48999786376953,83.72000122070312,83.83999633789062,2286700.0,73.51986694335938
2014-03-03,83.81999969482422,82.5999984741211,83.44999694824219,83.18000030517578,1728600.0,72.94111633300781
2014-03-04,84.48999786376953,83.80999755859375,84.16000366210938,84.11000061035156,1864900.0,73.75665283203125
2014-03-05,84.4000015258789,83.62000274658203,84.05000305175781,84.37000274658203,2582700.0,73.98462677001953
2014-03-06,84.52999877929688,83.75,83.94000244140625,84.4000015258789,1922100.0,74.45217895507812
2014-03-07,84.86000061035156,83.70999908447266,84.7300033569336,83.93000030517578,2733700.0,74.03755950927734
2014-03-10,83.88999938964844,83.33999633789062,83.69999694824219,83.77999877929688,1954400.0,73.90522766113281
2014-03-11,84.18000030517578,83.33999633789062,84.13999938964844,83.58000183105469,1859000.0,73.72882843017578
2014-03-12,83.7300033569336,83.0,83.1500015258789,83.43000030517578,1758500.0,73.59649658203125
2014-03-13,83.86000061035156,82.51000213623047,83.68000030517578,82.58999633789062,2121000.0,72.85551452636719
2014-03-14,82.83999633789062,82.31999969482422,82.58999633789062,82.66000366210938,2074400.0,72.91727447509766
2014-03-17,83.77999877929688,82.80000305175781,83.20999908447266,83.54000091552734,2758600.0,73.69353485107422
2014-03-18,84.23999786376953,83.36000061035156,83.69000244140625,83.94999694824219,2141100.0,74.05519104003906
2014-03-19,84.23999786376953,82.80999755859375,83.98999786376953,83.19999694824219,2526500.0,73.39361572265625
2014-03-20,83.51000213623047,82.51000213623047,82.9000015258789,83.2300033569336,2753400.0,73.42007446289062
2014-03-21,84.05999755859375,83.31999969482422,83.80000305175781,83.77999877929688,6498300.0,73.90522766113281
2014-03-24,84.26000213623047,83.63999938964844,83.87000274658203,83.86000061035156,2795100.0,73.975830078125
2014-03-25,84.66999816894531,83.95999908447266,84.31999969482422,84.02999877929688,2021900.0,74.12577056884766
2014-03-26,84.48999786376953,83.41999816894531,84.43000030517578,83.43000030517578,2113300.0,73.59649658203125
2014-03-27,83.83000183105469,83.22000122070312,83.2699966430664,83.48999786376953,3563800.0,73.6494140625
2014-03-28,84.16999816894531,83.44000244140625,83.86000061035156,83.98999786376953,2423300.0,74.0904769897461
2014-03-31,85.12999725341797,84.5199966430664,84.63999938964844,85.0999984741211,2106600.0,75.06966400146484
2014-04-01,85.23999786376953,84.16000366210938,85.16999816894531,84.38999938964844,2172800.0,74.44337463378906
2014-04-02,85.2699966430664,84.22000122070312,84.37000274658203,84.6500015258789,1997500.0,74.67271423339844
2014-04-03,85.11000061035156,84.44999694824219,84.83000183105469,84.9800033569336,1904600.0,74.96380615234375
2014-04-04,86.05999755859375,85.13999938964844,85.41000366210938,85.19999694824219,2333100.0,75.15787506103516
2014-04-07,85.55000305175781,84.93000030517578,85.19000244140625,85.0,2352500.0,74.98147583007812
2014-04-08,84.91000366210938,84.44999694824219,84.80000305175781,84.7300033569336,1750800.0,74.74329376220703
2014-04-09,85.83000183105469,84.66999816894531,84.83000183105469,85.81999969482422,2098700.0,75.7048110961914
2014-04-10,86.31999969482422,84.91999816894531,85.69999694824219,84.98999786376953,2138900.0,74.97262573242188
2014-04-11,85.62000274658203,84.86000061035156,84.91000366210938,85.30000305175781,2067000.0,75.24610900878906
2014-04-14,85.94999694824219,84.83999633789062,85.80000305175781,85.5,3153000.0,75.42252349853516
2014-04-15,85.95999908447266,84.9000015258789,84.9000015258789,85.88999938964844,2164600.0,75.76654815673828
2014-04-16,86.93000030517578,86.12000274658203,86.5199966430664,86.77999877929688,1826700.0,76.5516586303711
2014-04-17,87.38999938964844,86.4000015258789,87.1500015258789,86.68000030517578,1888600.0,76.46342468261719
2014-04-21,86.83999633789062,86.05999755859375,86.70999908447266,86.4000015258789,2330000.0,76.21643829345703
2014-04-22,87.66000366210938,86.01000213623047,86.75,86.88999938964844,3181900.0,76.64868927001953
2014-04-23,88.56999969482422,86.7300033569336,86.9000015258789,88.12999725341797,2911100.0,77.74253845214844
2014-04-24,88.98999786376953,88.30000305175781,88.30000305175781,88.58999633789062,2239600.0,78.1483154296875
2014-04-25,88.69999694824219,87.98999786376953,88.69999694824219,88.30999755859375,2256200.0,77.90130615234375
2014-04-28,90.27999877929688,88.79000091552734,88.8499984741211,89.63999938964844,4086900.0,79.07454681396484
2014-04-29,90.94000244140625,89.88999938964844,90.0,90.9000015258789,3649300.0,80.18603515625
2014-04-30,90.7699966430664,90.02999877929688,90.69999694824219,90.58000183105469,2744500.0,79.90376281738281
2014-05-01,90.91999816894531,90.25,90.63999938964844,90.83000183105469,2753600.0,80.12429809570312
2014-05-02,91.68000030517578,90.83999633789062,90.98999786376953,91.0,2100100.0,80.27424621582031
2014-05-05,90.91999816894531,89.93000030517578,90.81999969482422,90.6500015258789,1911400.0,79.96549224853516
2014-05-06,90.62999725341797,89.80999755859375,90.31999969482422,89.87999725341797,2301000.0,79.28626251220703
2014-05-07,91.51000213623047,90.33000183105469,90.33000183105469,91.06999969482422,3279200.0,80.33602142333984
2014-05-08,91.52999877929688,90.91000366210938,90.9800033569336,91.23999786376953,1775400.0,80.48596954345703
2014-05-09,91.36000061035156,90.73999786376953,91.06999969482422,91.30000305175781,1640400.0,80.53889465332031
2014-05-12,92.93000030517578,92.02999877929688,92.12000274658203,92.04000091552734,2072600.0,81.19168853759766
2014-05-13,93.05999755859375,92.22000122070312,92.37000274658203,92.91000366210938,2246800.0,81.95913696289062
2014-05-14,93.04000091552734,92.44000244140625,93.0199966430664,92.6500015258789,1330600.0,81.72978973388672
2014-05-15,92.6500015258789,91.91000366210938,92.44999694824219,92.37000274658203,2257200.0,81.4827880859375
2014-05-16,92.62000274658203,91.62000274658203,92.45999908447266,92.58000183105469,2331000.0,81.66802978515625
2014-05-19,92.88999938964844,92.13999938964844,92.4800033569336,92.7699966430664,1292200.0,81.83563995361328
2014-05-20,92.9800033569336,92.31999969482422,92.4800033569336,92.66999816894531,1391800.0,81.74742126464844
2014-05-21,93.33999633789062,92.56999969482422,93.02999877929688,92.86000061035156,1701900.0,81.91503143310547
2014-05-22,93.0999984741211,92.5999984741211,92.80000305175781,93.01000213623047,1364300.0,82.04735565185547
2014-05-23,93.33999633789062,92.41000366210938,93.01000213623047,92.86000061035156,1451200.0,81.91503143310547
2014-05-27,93.6500015258789,92.9800033569336,93.1500015258789,93.48999786376953,1590800.0,82.47076416015625
2014-05-28,93.80999755859375,93.2699966430664,93.43000030517578,93.45999908447266,2048200.0,82.4443130493164
2014-05-29,94.30999755859375,93.4000015258789,93.4000015258789,94.0999984741211,1724200.0,83.0088882446289
2014-05-30,94.12000274658203,93.37000274658203,94.0,93.44999694824219,2276700.0,82.43546295166016
2014-06-02,94.01000213623047,93.6500015258789,93.69999694824219,93.70999908447266,1454800.0,82.66483306884766
2014-06-03,93.44999694824219,92.87000274658203,93.08000183105469,93.41000366210938,2012100.0,82.40019989013672
2014-06-04,94.75,93.12999725341797,93.38999938964844,94.66999816894531,2048300.0,83.51168060302734
2014-06-05,95.0,94.23999786376953,94.88999938964844,94.97000122070312,1854800.0,83.77632904052734
2014-06-06,94.97000122070312,94.29000091552734,94.54000091552734,94.36000061035156,2157500.0,83.72309875488281
2014-06-09,95.05000305175781,94.55000305175781,94.70999908447266,94.66000366210938,1871000.0,83.9892807006836
2014-06-10,95.16000366210938,94.6500015258789,94.69000244140625,95.0999984741211,1730400.0,84.37967681884766
2014-06-11,95.0999984741211,94.5999984741211,94.80999755859375,94.9000015258789,1555600.0,84.20223236083984
2014-06-12,95.19000244140625,94.56999969482422,94.97000122070312,95.0,1840500.0,84.29095458984375
2014-06-13,95.4800033569336,94.81999969482422,94.94999694824219,95.41000366210938,1446500.0,84.65471649169922
2014-06-16,95.75,95.19999694824219,95.20999908447266,95.45999908447266,1306200.0,84.69910430908203
2014-06-17,95.69000244140625,94.56999969482422,94.93000030517578,95.22000122070312,2175700.0,84.48617553710938
2014-06-18,95.56999969482422,94.91000366210938,95.19000244140625,95.4000015258789,2556600.0,84.64588928222656
2014-06-19,95.66000366210938,95.01000213623047,95.55000305175781,95.5999984741211,2115900.0,84.82331848144531
2014-06-20,96.18000030517578,94.55999755859375,95.81999969482422,94.58999633789062,4795700.0,83.92717742919922
2014-06-23,95.23999786376953,94.58999633789062,94.58999633789062,94.94999694824219,1930300.0,84.24658966064453
2014-06-24,95.38999938964844,94.52999877929688,94.80999755859375,94.66999816894531,1640200.0,83.9981460571289
2014-06-25,95.04000091552734,94.3499984741211,94.63999938964844,94.86000061035156,1298200.0,84.166748046875
2014-06-26,94.95999908447266,93.61000061035156,94.87999725341797,94.41000366210938,1215500.0,83.76747131347656
2014-06-27,94.9000015258789,93.58999633789062,94.5199966430664,93.91999816894531,4143600.0,83.33270263671875
2014-06-30,94.37999725341797,93.6500015258789,94.08000183105469,94.06999969482422,2153900.0,83.4657974243164
2014-07-01,95.80999755859375,94.73999786376953,94.87999725341797,95.20999908447266,1631100.0,84.47728729248047
2014-07-02,95.25,94.43000030517578,94.91000366210938,94.62000274658203,1114500.0,83.95378875732422
2014-07-03,94.8499984741211,94.3499984741211,94.63999938964844,94.83999633789062,828900.0,84.14899444580078
2014-07-07,94.7699966430664,94.3499984741211,94.5,94.55000305175781,1319100.0,83.89166259765625
2014-07-08,94.58000183105469,93.8499984741211,94.41999816894531,94.13999938964844,2444700.0,83.52790069580078
2014-07-09,94.7699966430664,94.2300033569336,94.58000183105469,94.69999694824219,1512400.0,84.02473449707031
2014-07-10,94.37999725341797,93.55000305175781,93.7300033569336,94.30000305175781,1656100.0,83.66985321044922
2014-07-11,94.73999786376953,94.12000274658203,94.37000274658203,94.68000030517578,1117000.0,84.00702667236328
2014-07-14,95.83000183105469,95.18000030517578,95.18000030517578,95.55999755859375,1416700.0,84.7878189086914
2014-07-15,96.02999877929688,95.47000122070312,95.52999877929688,95.94999694824219,1575800.0,85.13386535644531
2014-07-16,96.01000213623047,95.45999908447266,95.93000030517578,95.62000274658203,1437800.0,84.8410415649414
2014-07-17,95.73999786376953,94.63999938964844,95.33000183105469,94.69999694824219,1202900.0,84.02473449707031
2014-07-18,95.44000244140625,94.75,94.93000030517578,95.33999633789062,1737200.0,84.59262084960938
2014-07-21,95.58000183105469,94.68000030517578,95.38999938964844,95.26000213623047,1748800.0,84.52165222167969
2014-07-22,92.0999984741211,90.36000061035156,90.36000061035156,91.62999725341797,6323100.0,81.30082702636719
2014-07-23,91.9000015258789,91.27999877929688,91.5199966430664,91.77999877929688,2731700.0,81.43391418457031
2014-07-24,93.08999633789062,91.91000366210938,92.08999633789062,92.87999725341797,2410400.0,82.40991973876953
2014-07-25,92.95999908447266,91.79000091552734,92.91000366210938,92.0999984741211,1907800.0,81.71784973144531
2014-07-28,92.0999984741211,91.0199966430664,91.69999694824219,91.87999725341797,2490100.0,81.52265930175781
2014-07-29,92.47000122070312,91.08999633789062,92.08999633789062,91.12000274658203,2265100.0,80.84834289550781
2014-07-30,91.58999633789062,90.81999969482422,91.22000122070312,90.94000244140625,2069400.0,80.68864440917969
2014-07-31,91.19999694824219,89.55000305175781,90.75,89.55999755859375,2646900.0,79.46418762207031
2014-08-01,90.02999877929688,89.06999969482422,89.47000122070312,89.61000061035156,2234100.0,79.508544921875
2014-08-04,90.0199966430664,89.11000061035156,89.66999816894531,89.9000015258789,2167800.0,79.76586151123047
2014-08-05,89.87000274658203,88.81999969482422,89.66999816894531,89.12000274658203,2218300.0,79.07380676269531
2014-08-06,89.91999816894531,88.80999755859375,88.93000030517578,89.69999694824219,1400900.0,79.58841705322266
2014-08-07,90.26000213623047,89.66000366210938,89.83999633789062,89.9000015258789,1877200.0,79.76586151123047
2014-08-08,90.62999725341797,89.62999725341797,89.83999633789062,90.4800033569336,1803900.0,80.28050231933594
2014-08-11,90.95999908447266,90.51000213623047,90.58999633789062,90.66000366210938,1595700.0,80.44020080566406
2014-08-12,91.22000122070312,90.43000030517578,90.5999984741211,91.08999633789062,1290100.0,80.82170104980469
2014-08-13,91.58000183105469,90.98999786376953,91.4800033569336,91.2699966430664,1405600.0,80.98143768310547
2014-08-14,92.25,91.33000183105469,91.37000274658203,92.22000122070312,1076300.0,81.8243179321289
2014-08-15,92.93000030517578,91.4800033569336,92.33999633789062,92.12999725341797,1343000.0,81.74447631835938
2014-08-18,93.05999755859375,92.37999725341797,92.41999816894531,92.98999786376953,1193900.0,82.5075454711914
2014-08-19,93.05999755859375,92.72000122070312,92.87000274658203,92.91000366210938,973000.0,82.43653106689453
2014-08-20,93.16000366210938,92.33000183105469,92.62000274658203,93.11000061035156,1023000.0,82.61400604248047
2014-08-21,94.18000030517578,92.9000015258789,93.01000213623047,93.94000244140625,1348100.0,83.35044860839844
2014-08-22,94.12999725341797,93.5,93.87999725341797,93.75,1401300.0,83.1818618774414
2014-08-25,94.5199966430664,93.87000274658203,94.08000183105469,94.29000091552734,1335500.0,83.66100311279297
2014-08-26,94.66000366210938,94.11000061035156,94.5199966430664,94.19999694824219,1053300.0,83.58113861083984
2014-08-27,94.7699966430664,94.06999969482422,94.1500015258789,94.76000213623047,1223000.0,84.07798767089844
2014-08-28,94.7699966430664,94.18000030517578,94.36000061035156,94.33999633789062,1221400.0,83.70535278320312
2014-08-29,94.76000213623047,93.95999908447266,94.47000122070312,94.70999908447266,1376000.0,84.03364562988281
2014-09-02,95.33999633789062,94.3499984741211,94.91999816894531,94.5199966430664,2465700.0,83.86505889892578
2014-09-03,95.31999969482422,94.37000274658203,95.04000091552734,94.47000122070312,1575700.0,83.82069396972656
2014-09-04,94.98999786376953,94.08000183105469,94.62999725341797,94.26000213623047,1491400.0,83.63436889648438
2014-09-05,94.41999816894531,93.4800033569336,94.23999786376953,94.20999908447266,1658700.0,83.58999633789062
2014-09-08,94.0199966430664,93.0999984741211,93.73999786376953,93.2699966430664,1408900.0,83.24193572998047
2014-09-09,93.45999908447266,92.58000183105469,93.4000015258789,92.8499984741211,2039700.0,82.8670883178711
2014-09-10,93.54000091552734,92.87000274658203,93.04000091552734,93.16999816894531,1456500.0,83.15269470214844
2014-09-11,93.04000091552734,92.55000305175781,92.8499984741211,92.91999816894531,1349700.0,82.92957305908203
2014-09-12,93.0,92.31999969482422,92.7699966430664,92.41999816894531,1539200.0,82.48332977294922
2014-09-15,93.76000213623047,92.3499984741211,92.58000183105469,93.55000305175781,1701900.0,83.49182891845703
2014-09-16,94.05999755859375,93.16000366210938,93.20999908447266,93.63999938964844,1167900.0,83.5721664428711
2014-09-17,93.9800033569336,93.43000030517578,93.55999755859375,93.6500015258789,2029600.0,83.5810775756836
2014-09-18,94.88999938964844,93.69000244140625,93.94000244140625,94.77999877929688,1620000.0,84.58959197998047
2014-09-19,95.37999725341797,94.61000061035156,95.33000183105469,94.61000061035156,4375400.0,84.43785858154297
2014-09-22,95.1500015258789,94.47000122070312,94.55999755859375,94.5999984741211,1463800.0,84.42893981933594
2014-09-23,94.55000305175781,93.55000305175781,94.5199966430664,93.55000305175781,1418000.0,83.49182891845703
2014-09-24,95.01000213623047,93.44999694824219,93.4800033569336,94.79000091552734,1665900.0,84.59849548339844
2014-09-25,94.79000091552734,93.63999938964844,94.62999725341797,93.69999694824219,1998900.0,83.62570190429688
2014-09-26,94.69000244140625,93.36000061035156,93.79000091552734,94.4000015258789,1195900.0,84.25044250488281
2014-09-29,94.06999969482422,93.38999938964844,93.9000015258789,93.7699966430664,1997400.0,83.68817901611328
